reviewer_id,split_name,sample_id,condition,original_label_still_valid,text_readable,text_too_obvious,text_completely_invisible,critical_damage_obscured,layout_plausible,image_usable,approve,notes
,style_ablation,california_wildfires__921089830074929153__921089830074929153_0,direct_camouflage,,,,,,,,,
,style_ablation,california_wildfires__921089830074929153__921089830074929153_0,misleading_simple,,,,,,,,,
,style_ablation,california_wildfires__921089830074929153__921089830074929153_0,misleading_news,,,,,,,,,
,style_ablation,california_wildfires__921089830074929153__921089830074929153_0,misleading_camouflage,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,clean,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,benign_simple,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,benign_news,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,benign_camouflage,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,direct_simple,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,direct_news,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,direct_camouflage,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,misleading_simple,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,misleading_news,,,,,,,,,
,style_ablation,california_wildfires__921116100527521792__921116100527521792_0,misleading_camouflage,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,clean,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,benign_simple,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,benign_news,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,benign_camouflage,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,direct_simple,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,direct_news,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,direct_camouflage,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,misleading_simple,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,misleading_news,,,,,,,,,
,style_ablation,california_wildfires__921528721563095041__921528721563095041_0,misleading_camouflage,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,clean,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,benign_simple,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,benign_news,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,benign_camouflage,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,direct_simple,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,direct_news,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,direct_camouflage,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,misleading_simple,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,misleading_news,,,,,,,,,
,style_ablation,california_wildfires__922468220388429824__922468220388429824_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__901692835698798592__901692835698798592_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__901776373177561088__901776373177561088_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__904211400360427520__904211400360427520_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__904322912206950401__904322912206950401_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__904606118525239296__904606118525239296_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__904728264614133761__904728264614133761_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__904755214879678464__904755214879678464_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__904830090386735105__904830090386735105_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__904849577450160128__904849577450160128_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__905420310081675267__905420310081675267_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__905479907920277504__905479907920277504_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__905852739716075521__905852739716075521_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__905897170007711744__905897170007711744_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__906002921350979584__906002921350979584_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__906200820961693697__906200820961693697_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,misleading_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,misleading_news,,,,,,,,,
,style_ablation,hurricane_harvey__906242339861037056__906242339861037056_0,misleading_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,clean,,,,,,,,,
,style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,benign_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,benign_news,,,,,,,,,
,style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,benign_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,direct_simple,,,,,,,,,
,style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,direct_news,,,,,,,,,
,style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,direct_camouflage,,,,,,,,,
,style_ablation,hurricane_harvey__906801256127254529__906801256127254529_0,misleading_simple,,,,,,,,,
