reviewer_id,split_name,sample_id,condition,original_label_still_valid,text_readable,text_too_obvious,text_completely_invisible,critical_damage_obscured,layout_plausible,image_usable,approve,notes
,pilot,california_wildfires__920407758603735040__920407758603735040_0,benign_text,,,,,,,,,
,pilot,california_wildfires__920407758603735040__920407758603735040_0,benign_joint,,,,,,,,,
,pilot,california_wildfires__920407758603735040__920407758603735040_0,direct_image,,,,,,,,,
,pilot,california_wildfires__920407758603735040__920407758603735040_0,direct_text,,,,,,,,,
,pilot,california_wildfires__920407758603735040__920407758603735040_0,direct_joint,,,,,,,,,
,pilot,california_wildfires__920407758603735040__920407758603735040_0,misleading_image,,,,,,,,,
,pilot,california_wildfires__920407758603735040__920407758603735040_0,misleading_text,,,,,,,,,
,pilot,california_wildfires__920407758603735040__920407758603735040_0,misleading_joint,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,clean,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,benign_image,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,benign_text,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,benign_joint,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,direct_image,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,direct_text,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,direct_joint,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,misleading_image,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,misleading_text,,,,,,,,,
,pilot,california_wildfires__920486171985166336__920486171985166336_0,misleading_joint,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,clean,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,benign_image,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,benign_text,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,benign_joint,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,direct_image,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,direct_text,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,direct_joint,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,misleading_image,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,misleading_text,,,,,,,,,
,pilot,california_wildfires__920635671353667586__920635671353667586_0,misleading_joint,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,clean,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,benign_image,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,benign_text,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,benign_joint,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,direct_image,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,direct_text,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,direct_joint,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,misleading_image,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,misleading_text,,,,,,,,,
,pilot,california_wildfires__920916661519007745__920916661519007745_0,misleading_joint,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,clean,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,benign_image,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,benign_text,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,benign_joint,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,direct_image,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,direct_text,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,direct_joint,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,misleading_image,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,misleading_text,,,,,,,,,
,pilot,california_wildfires__921571773501640709__921571773501640709_0,misleading_joint,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,clean,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,benign_image,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,benign_text,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,benign_joint,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,direct_image,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,direct_text,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,direct_joint,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,misleading_image,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,misleading_text,,,,,,,,,
,pilot,california_wildfires__923717489883693058__923717489883693058_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,clean,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__901646496713584640__901646496713584640_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,clean,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__901792272882294786__901792272882294786_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,clean,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__901796238756114433__901796238756114433_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,clean,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__901822598765522945__901822598765522945_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,clean,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__904623462077140993__904623462077140993_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,clean,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__904669405585457152__904669405585457152_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,clean,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__904826427291271168__904826427291271168_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,clean,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__904919183762219008__904919183762219008_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,clean,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__905188876968501249__905188876968501249_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,clean,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__906199066966667264__906199066966667264_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,clean,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__906713368563556353__906713368563556353_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,clean,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__906851261881962497__906851261881962497_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,clean,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__907190244579188736__907190244579188736_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,clean,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__908073044341673986__908073044341673986_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,clean,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__908510389981368321__908510389981368321_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,clean,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__908701985809068034__908701985809068034_0,misleading_joint,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,clean,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,benign_image,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,benign_text,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,benign_joint,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,direct_image,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,direct_text,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,direct_joint,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,misleading_image,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,misleading_text,,,,,,,,,
,pilot,hurricane_harvey__908705573570478080__908705573570478080_0,misleading_joint,,,,,,,,,
,pilot,hurricane_irma__905658056465199105__905658056465199105_0,clean,,,,,,,,,
,pilot,hurricane_irma__905658056465199105__905658056465199105_0,benign_image,,,,,,,,,
,pilot,hurricane_irma__905658056465199105__905658056465199105_0,benign_text,,,,,,,,,
,pilot,hurricane_irma__905658056465199105__905658056465199105_0,benign_joint,,,,,,,,,
,pilot,hurricane_irma__905658056465199105__905658056465199105_0,direct_image,,,,,,,,,
,pilot,hurricane_irma__905658056465199105__905658056465199105_0,direct_text,,,,,,,,,
,pilot,hurricane_irma__905658056465199105__905658056465199105_0,direct_joint,,,,,,,,,
,pilot,hurricane_irma__905658056465199105__905658056465199105_0,misleading_image,,,,,,,,,
